cpu,detail_buf,detail_count,detail_file,detail_frompid,detail_gid_writer,detail_i_mode,detail_inode,detail_k__dev,detail_kgid,detail_kuid,detail_len,detail_msg,detail_pathname,detail_s_dev_inode,detail_sock,detail_topid,detail_uid_inode,detail_uid_writer,event,flags,process,raw,tgid,tid,timestamp
6,12970367410361137957,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,926,25693,25693,2861848.111563
6,12970367410361137958,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,927,25693,25693,2861848.111566
6,12970367410361137959,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,928,25693,25693,2861848.111571
6,12970367410361137960,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,929,25693,25693,2861848.111574
6,12970367410361137961,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,930,25693,25693,2861848.111577
6,12970367410361137962,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,931,25693,25693,2861848.11158
6,12970367410361137963,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,932,25693,25693,2861848.111583
6,12970367410361137964,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,933,25693,25693,2861848.111585
6,12970367410361137965,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,934,25693,25693,2861848.111588
6,12970367410361137966,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,935,25693,25693,2861848.111591
6,12970367410361137967,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,936,25693,25693,2861848.111594
6,12970367410361137968,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,937,25693,25693,2861848.111597
6,12970367410361137969,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,938,25693,25693,2861848.1116
6,12970367410361137970,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,939,25693,25693,2861848.111603
6,12970367410361137971,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,940,25693,25693,2861848.111606
6,12970367410361137972,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,941,25693,25693,2861848.111609
6,12970367410361137973,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,942,25693,25693,2861848.111613
6,12970367410361137974,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,943,25693,25693,2861848.111616
6,12970367410361137975,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,944,25693,25693,2861848.111619
6,12970367410361137976,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,945,25693,25693,2861848.111622
6,12970367410361137977,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,946,25693,25693,2861848.111624
6,12970367410361141640,2,18446743530377785408,,1376326,33188,17430276,0,,,,,enable,11,,,0,2000,write_probe,d..1.,cleaned_trace_s,947,25693,25693,2861848.111647
6,12970367410361141640,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,948,25693,25693,2861848.111729
6,12970367410361141641,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,949,25693,25693,2861848.111732
6,12970367410361141642,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,950,25693,25693,2861848.111735
6,12970367410361141643,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,951,25693,25693,2861848.111738
6,12970367410361141644,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,952,25693,25693,2861848.111741
6,12970367410361141645,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,953,25693,25693,2861848.111744
6,12970367410361141646,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,954,25693,25693,2861848.111746
6,12970367410361141647,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,955,25693,25693,2861848.111749
6,12970367410361141648,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,956,25693,25693,2861848.111752
6,12970367410361141649,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,957,25693,25693,2861848.111755
6,12970367410361141650,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,958,25693,25693,2861848.111758
6,12970367410361141651,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,959,25693,25693,2861848.111761
6,12970367410361141652,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,960,25693,25693,2861848.111764
6,12970367410361141653,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,961,25693,25693,2861848.111767
6,12970367410361141654,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,962,25693,25693,2861848.11177
6,12970367410361141655,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,963,25693,25693,2861848.111773
6,12970367410361141656,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,964,25693,25693,2861848.111776
6,12970367410361141657,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,965,25693,25693,2861848.111779
6,12970367410361141658,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,966,25693,25693,2861848.111782
6,12970367410361141659,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,967,25693,25693,2861848.111785
6,12970367410361141660,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,968,25693,25693,2861848.111787
6,12970367410361141661,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,969,25693,25693,2861848.111789
6,12970367410361141662,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,970,25693,25693,2861848.111794
6,12970367410361141663,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,971,25693,25693,2861848.111797
6,12970367410361141664,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,972,25693,25693,2861848.1118
6,12970367410361141665,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,973,25693,25693,2861848.111804
6,12970367410361141666,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,974,25693,25693,2861848.111806
6,12970367410361141667,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,975,25693,25693,2861848.111809
6,12970367410361141668,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,976,25693,25693,2861848.111812
6,12970367410361141669,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,977,25693,25693,2861848.111816
6,12970367410361141670,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,978,25693,25693,2861848.111818
6,12970367410361141671,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,979,25693,25693,2861848.111821
6,12970367410361141672,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,980,25693,25693,2861848.111824
6,12970367410361141673,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,981,25693,25693,2861848.111827
6,12970367410361141674,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,982,25693,25693,2861848.11183
6,12970367410361141675,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,983,25693,25693,2861848.111833
6,12970367410361141676,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,984,25693,25693,2861848.111836
6,12970367410361137944,2,18446743530377786368,,1376326,33188,17430381,0,,,,,enable,11,,,0,2000,write_probe,d..1.,cleaned_trace_s,985,25693,25693,2861848.111857
6,12970367410361137944,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,986,25693,25693,2861848.11194
6,12970367410361137945,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,987,25693,25693,2861848.111943
6,12970367410361137946,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,988,25693,25693,2861848.111945
6,12970367410361137947,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,989,25693,25693,2861848.111948
6,12970367410361137948,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,990,25693,25693,2861848.111951
6,12970367410361137949,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,991,25693,25693,2861848.111954
6,12970367410361137950,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,992,25693,25693,2861848.111957
6,12970367410361137951,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,993,25693,25693,2861848.11196
6,12970367410361137952,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,994,25693,25693,2861848.111962
6,12970367410361137953,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,995,25693,25693,2861848.111965
6,12970367410361137954,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,996,25693,25693,2861848.111968
6,12970367410361137955,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,997,25693,25693,2861848.111971
6,12970367410361137956,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,998,25693,25693,2861848.111974
6,12970367410361137957,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,999,25693,25693,2861848.111977
6,12970367410361137958,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1000,25693,25693,2861848.11198
6,12970367410361137959,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1001,25693,25693,2861848.111983
6,12970367410361137960,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1002,25693,25693,2861848.111987
6,12970367410361137961,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1003,25693,25693,2861848.11199
6,12970367410361137962,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1004,25693,25693,2861848.111993
6,12970367410361137963,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1005,25693,25693,2861848.111996
6,12970367410361137964,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1006,25693,25693,2861848.111999
6,12970367410361137965,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1007,25693,25693,2861848.112002
6,12970367410361137966,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1008,25693,25693,2861848.112005
6,12970367410361137967,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1009,25693,25693,2861848.112009
6,12970367410361137968,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1010,25693,25693,2861848.112012
6,12970367410361137969,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1011,25693,25693,2861848.112015
6,12970367410361137970,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1012,25693,25693,2861848.11202
6,12970367410361137971,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1013,25693,25693,2861848.112023
6,12970367410361137972,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1014,25693,25693,2861848.112026
6,12970367410361137973,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1015,25693,25693,2861848.112029
6,12970367410361137974,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1016,25693,25693,2861848.112032
6,12970367410361137975,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1017,25693,25693,2861848.112034
6,12970367410361137976,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1018,25693,25693,2861848.112037
6,12970367410361137977,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1019,25693,25693,2861848.11204
6,12970367410361137978,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1020,25693,25693,2861848.112043
6,12970367410361137979,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1021,25693,25693,2861848.112046
6,12970367410361137980,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1022,25693,25693,2861848.112049
6,12970367410361141640,2,18446743530377788288,,1376326,33188,17430346,0,,,,,enable,11,,,0,2000,write_probe,d..1.,cleaned_trace_s,1023,25693,25693,2861848.112072
6,12970367410361141640,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1024,25693,25693,2861848.112158
6,12970367410361141641,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1025,25693,25693,2861848.112162
6,12970367410361141642,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1026,25693,25693,2861848.112164
6,12970367410361141643,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1027,25693,25693,2861848.112167
6,12970367410361141644,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1028,25693,25693,2861848.11217
6,12970367410361141645,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1029,25693,25693,2861848.112173
6,12970367410361141646,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1030,25693,25693,2861848.112176
6,12970367410361141647,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1031,25693,25693,2861848.112178
6,12970367410361141648,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1032,25693,25693,2861848.112181
6,12970367410361141649,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1033,25693,25693,2861848.112184
6,12970367410361141650,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1034,25693,25693,2861848.112188
6,12970367410361141651,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1035,25693,25693,2861848.11219
6,12970367410361141652,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1036,25693,25693,2861848.112193
6,12970367410361141653,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1037,25693,25693,2861848.112197
6,12970367410361141654,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1038,25693,25693,2861848.1122
6,12970367410361141655,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1039,25693,25693,2861848.112203
6,12970367410361141656,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1040,25693,25693,2861848.112205
6,12970367410361141657,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1041,25693,25693,2861848.112208
6,12970367410361141658,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1042,25693,25693,2861848.112211
6,12970367410361141659,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1043,25693,25693,2861848.112214
6,12970367410361141660,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1044,25693,25693,2861848.112216
6,12970367410361141661,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1045,25693,25693,2861848.112219
6,12970367410361141662,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1046,25693,25693,2861848.112222
6,12970367410361141663,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1047,25693,25693,2861848.112225
6,12970367410361141664,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1048,25693,25693,2861848.112228
6,12970367410361141665,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1049,25693,25693,2861848.112231
6,12970367410361141666,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1050,25693,25693,2861848.112234
6,12970367410361141667,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1051,25693,25693,2861848.112237
6,12970367410361141668,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1052,25693,25693,2861848.11224
6,12970367410361141669,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1053,25693,25693,2861848.112243
6,12970367410361141670,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1054,25693,25693,2861848.112247
6,12970367410361141671,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1055,25693,25693,2861848.11225
6,12970367410361141672,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1056,25693,25693,2861848.112253
6,12970367410361141673,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1057,25693,25693,2861848.112256
6,12970367410361137944,2,18446743530377785088,,1376326,33188,17430311,0,,,,,enable,11,,,0,2000,write_probe,d..1.,cleaned_trace_s,1058,25693,25693,2861848.112278
6,12970367410361137944,1,18446743525696352640,,,33206,57626,0,2000,2000,,,events_to_enable.txt,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1059,25693,25693,2861848.112362
6,12970367406066189712,512,18446743531060394240,,,33279,9624,0,2000,2000,,,cleaned_trace_sock.sh,266338357,,,,,read_probe,d..1.,cleaned_trace_s,1060,25693,25693,2861848.112384
6,12970367404455597480,127,18446743528166298944,,1441862,49663,17393649,0,,,,,UNIX-STREAM,7,,,2000,2000,write_probe,d..1.,cleaned_trace_s,1061,25693,25693,2861848.112439
6,,,,,,49663,17393649,0,2000,2000,127,18446743800504794168,UNIX-STREAM,7,18446743526817679168,0,,,unix_stream_sendmsg,d..1.,cleaned_trace_s,1062,25693,25693,2861848.112464
6,12970367447592132577,1048571,18446743527480881536,,,49663,17393648,0,2000,2000,,,UNIX-STREAM,7,,,,,read_probe,d..1.,shell svc 25683,1064,1088,25684,2861848.112534
6,,,,0,,49663,17393648,0,2000,2000,1048571,18446743800505744424,UNIX-STREAM,7,18446743526817674368,,,,unix_stream_recvmsg,d..1.,shell svc 25683,1065,1088,25684,2861848.112552
6,12970367447592132572,132,18446743529364178496,,2000,49663,17428718,0,,,,,UNIX-STREAM,7,,,2000,2000,write_probe,d..1.,shell svc 25683,1066,1088,25684,2861848.112572
6,,,,,,49663,17428718,0,2000,2000,132,18446743800505744440,UNIX-STREAM,7,18446743526239049344,0,,,unix_stream_sendmsg,d..1.,shell svc 25683,1067,1088,25684,2861848.112578
6,12970367410361137240,1,18446743528363146432,,,49663,17393647,0,2000,2000,,,UNIX-STREAM,7,,,,,read_probe,d..1.,cleaned_trace_s,1069,25693,25693,2861848.11265
6,,,,0,,49663,17393647,0,2000,2000,1,18446743800504794152,UNIX-STREAM,7,18446743526817673408,,,,unix_stream_recvmsg,d..1.,cleaned_trace_s,1070,25693,25693,2861848.112659
2,12970367447612071936,1048576,18446743529364181056,,,49663,17428719,0,2000,2000,,,UNIX-STREAM,7,,,,,read_probe,d..1.,<...>,1071,1088,1088,2861848.115819
2,,,,0,,49663,17428719,0,2000,2000,1048576,18446743799364041768,UNIX-STREAM,7,18446743526239051264,,,,unix_stream_recvmsg,d..1.,<...>,1072,1088,1088,2861848.11596
2,12970367447612072068,1048444,18446743529364181056,,,49663,17428719,0,2000,2000,,,UNIX-STREAM,7,,,,,read_probe,d..1.,<...>,1073,1088,1088,2861848.116021
2,,,,0,,49663,17428719,0,2000,2000,1048444,18446743799364041768,UNIX-STREAM,7,18446743526239051264,,,,unix_stream_recvmsg,d..1.,<...>,1074,1088,1088,2861848.116043
2,549703670808,8,18446743526724810688,,2000,384,9917,0,,,,,[eventfd],13,,,0,2000,write_probe,d..1.,adbd,1075,1088,1088,2861848.116133
3,520803896160,8,18446743526724810688,,,384,9917,0,0,0,,,[eventfd],13,,,,,read_probe,d..1.,UsbFfs-worker,1076,1088,9214,2861848.116472
5,520803896160,8,18446743526724810688,,,384,9917,0,0,0,,,[eventfd],13,,,,,read_probe,d..1.,UsbFfs-worker,1077,1088,9214,2861848.116924
5,520803894864,8,18446743524749508608,,655430,384,9917,0,,,,,[eventfd],13,,,0,0,write_probe,d..1.,UsbFfs-worker,1078,1088,9214,2861848.11798
